SMILES,value
O=[N+]([O-])c1ccc(-n2nnnc2[S+](O)Cc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,4.49485
CCCCCC(=O)Nc1cc2nc(C3CCCCC3)[nH]c2cc1N1CCCC1,4.7868
Cc1ccc(-c2nc3c([nH]2)c2c(c4ccccc43)OC(C)(C)C2)cc1,3.51641
COc1cnc2ccc(=O)n(CCN3CCC(NC(=S)Nc4ccc(C)cc4)CC3)c2c1,5.46218
C=CCOC(=O)COc1ccc2cc(-c3ccc(OC)cc3)c(=O)oc2c1,6.26288
O=[N+]([O-])c1cc(CSc2nc3ccccc3s2)cc([N+](=O)[O-])c1,5.69897
FC(F)(F)c1ccccc1/C=N/Nc1ncnc2sc3c(c12)CCCC3,4.80829
Clc1cccc2c1Sc1ccccc1CC2N1CCNCC1,5.50612
CCCn1nnnc1NC(=O)c1cccs1,4.9985
CCCCN1C(=O)C(=O)c2cc(Br)ccc21,4.37443
CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(F)c(N3CCC(N4CCOCC4)CC3)cc2[n+]1[O-],4.90309
O=[N+]([O-])c1ccc(Cn2nnnc2[Se]Cc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,4.79588
O=C(NNC(=O)c1ccccc1Br)c1ccc(-n2cccc2)cc1,4.6815
CCCCc1ccc2nc(Nc3nc4ccc(S(C)(=O)=O)cc4s3)sc2c1,4.41715
O=C(O)CCNc1[nH]cnc2ncnc1-2,4.21946
CCCc1cc(-c2nc(-c3ccc(F)cc3)cs2)ccn1,5.47477
O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccc([N+](=O)[O-])c1,6.21709
O=C(N/N=C/c1cnc[nH]1)c1cnc2c(C(F)(F)F)cccc2c1O,5.4947
CC1=NN(CC(=O)N/N=C/c2cccs2)C(=O)CC1,4.60206
O=C(COc1cccc2ccccc12)c1ccc(Cl)cc1,4.87
O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,4.22054
CCOc1ccc(/C=C/c2nnc3c4ccccc4cnn23)cc1,4.40894
CCOc1ccc(N2CC(=O)Nc3ccccc3NCC2=O)cc1,4.90267
C=CCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(Cc2ccc3c(c2)OCO3)CC1,5.26448
O=C(Nc1nccnn1)NC12CC3CC(CC(C3)C1)C2,3.13566
Nc1ncnc2c1c(-c1cccc3c1Sc1ccccc1S3)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.10378
CCN(CC)C(=O)C1CCCN(c2nc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)C1,5.66693
CN(C)C(=O)Oc1ccc(Cl)cc1C(=O)Nc1ccc(F)cc1,4.49485
O=C1N=C(c2ccc([N+](=O)[O-])cc2)CC(c2ccc(Cl)cc2)N1,4.42033
CCNC(=O)Nc1nc2cc(-c3cccnc3)c(=O)n(C(C)C)c2s1,5.69897
CN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3ccco3)o2)cc1,4.97945
Cc1ccc2nc(C(F)(F)F)c(C(=O)NCc3ccc4c(c3)OCO4)n2c1,5.95861
Fc1ccc(CNc2cc(Cc3ccccc3)nc(N3CCCCC3)n2)cc1,4.56864
O=C(N/N=C/c1ccc(OC(F)(F)C(F)F)cc1)c1cnc2c(C(F)(F)F)cccc2c1O,4.8275
O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1O,4.9464
CC(CSc1nnc(-c2ccncc2)s1)C(=O)Nc1c(Cl)cccc1Cl,5.80967
CC(C)(C)c1cc(Br)ccc1OCC(=O)NC1CCCC1,4.97196
COc1cc(OC)cc(C(=O)Nc2nnc(-c3cc(Cl)ccc3Cl)o2)c1,4.30258
COc1cccc(/C=C2\Sc3ccc(C(=O)NCc4cccnc4)cc3N(C)C2=O)c1,5.54791
CC(C)(C)c1ccc(CNC(=O)c2nc3ccccc3s2)cc1,3.81216
CNc1nc(-c2ccc(CN3CCN(CCCN4CCN(c5ccc([N+](=O)[O-])cc5)CC4)CC3)cc2)cs1,4.63201
Cc1cc(C)n2nc(C(=O)NCc3ccccc3)nc2n1,3.89963
O=C(Nc1nc(-c2ccccn2)cs1)c1c(F)cccc1Cl,6.3365
Cc1ccc2nc(C(F)(F)F)c(C(=O)NCc3ccc(C)o3)n2c1,5.465
CCn1c(Sc2ncnc3ccccc23)nc2ccccc21,4.93788
O=C(Nc1ccccc1N1CCCC1)c1ccc(-c2cccc(Cl)c2)o1,4.58525
CN(Cc1ccc(OC(F)(F)F)cc1)C1CCN(C(=O)O[C@@H]2COc3nc([N+](=O)[O-])cn3C2)CC1,5.30493
CC(C)CCNC(=O)C(=O)Nc1ccccc1Cl,3.8584
Cc1ccc2cc(CCNC(=S)NCCn3ccc4ccccc43)c(=O)[nH]c2c1,6.30592
O=C1C[C@H]2S[C@H]3C[C@]2(C=C1Br)C1=C(N3)C(=O)c2[nH]cc3c2C1=NCC3,5.11351
O=C(Nc1nnc(CS(=O)(=O)c2ccccc2)o1)c1ccc(Oc2ccccc2)cc1,4.79951
COc1ccccc1-c1c(C)oc2cc(OCc3ccccc3)ccc2c1=O,4.32848
COc1cnc2ncc(=O)n(CCN3CCC(c4nc5cc(Cl)c(C)cc5[nH]4)CC3)c2c1,6.40894
CCCCCCCCCCCC/C=N\NC(=O)c1ccncc1,6.20067
O=c1c2cccc3c2c(nn1CCN1CCCCC1)-c1ccccc1-3,5.0189
COc1cc(Cl)ccc1C(=O)Nc1cccc(Br)c1,3.60206
O=C(NCc1ccc2c(c1)OCO2)c1nc2ccccc2s1,4.69875
O=C(NNC(=S)Nc1cccc2ccccc12)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.90884
CC1=C(O)C(C)(CC2CCC2)SC1=O,3.0
O=C1CC(Sc2nc[nH]n2)C(=O)N1c1ccccc1,4.73993
C=CCc1ccccc1OCCCn1c(CNC=O)nc2ccccc21,4.12733
COc1cccc(-c2nc(C(=O)OCc3ccccc3)co2)c1,5.32189
O=C1C(Cl)C(c2cc3ccccc3nc2Cl)N1c1ccc(Cl)cc1,3.57709
O=C(Cn1c(-c2ccccc2)cc(-c2ccccc2)c1-c1ccc(Br)cc1)Nc1nc2ccccc2s1,4.95546
O=C(Oc1ccccc1F)c1sc2ccccc2c1Cl,5.6031
O=C(N/N=C/N1C=Cc2oncc2C1)c1cnc2c(C(F)(F)F)cccc2c1O,4.60564
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(F)cc3)cc1)C2,6.83889
C/C(=N/NC(=O)c1ccncc1)c1cccc(CN2CCCCC2)c1O,5.34206
Cc1ccc(C)c(-c2nnc(NC(=O)c3ccc(N(C)C)cc3)o2)c1,4.01203
O=[N+]([O-])c1ccc(COc2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)o1,5.20066
COc1ccccc1-c1nnc(Nc2nc3ccc(SC)cc3s2)o1,4.76255
CCCSc1nnc(Cc2ccc(Cl)cc2Cl)o1,5.92445
CC(C)N1CCc2c(sc(NC(=O)c3ccc([N+](=O)[O-])s3)c2C(N)=O)C1,4.83484
NNC(=O)c1ccnc(Br)c1,3.68443
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc([N+](=O)[O-])cc1,3.81687
O=[N+]([O-])c1ccc(NC(=S)N/N=C/c2ccc([N+](=O)[O-])o2)c([N+](=O)[O-])c1,5.68404
Nc1ncnc(Sc2nc3ccccc3s2)c1[N+](=O)[O-],5.51817
COc1cc(/C=N/NC(=O)Nc2cccc(Cl)c2)ccc1O,4.91821
COc1ccc(/C=N/NC(=O)c2cnc3c(C(F)(F)F)cccc3c2N[C@@H](CSc2ccccc2)CC(=O)N(C)C)cc1O,5.09737
CCOC(=O)C1CCN(C2=NC(=O)/C(=C\c3ccc(Cl)cc3Cl)S2)CC1,5.81215
N#CSCc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,5.39794
CCOc1ccc(NC(=O)CCCc2cc(-c3ccc(OCC)cc3)on2)cc1,4.32659
CCn1ccnc1CN(C)Cc1cn(-c2ccc(C)cc2)nc1-c1ccc(F)cc1,5.23605
Cc1ccc2c(Cn3cc(COc4ccc(OCc5cn(Cc6cc(=O)oc7cc(C)ccc67)nn5)cc4)nn3)cc(=O)oc2c1,4.99414
CCOC(=O)C1=C(Nc2ccc(Cl)cc2)N=C(c2ccccc2)N2CCN=C12,4.29541
COC(=O)[C@H](C)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,6.20761
COc1ccc2[nH]c(/C(C#N)=C\c3ccc(SC)cc3)nc2c1,4.93282
COc1cccc(-n2nnnc2S(C)(=O)=O)c1,4.93493
Cc1ccc(C(=O)NCC2=C[C@@H]3Oc4ccccc4C(=O)C3=CN2c2ncc(Br)cc2Br)cc1,5.26922
CCCCCCCCCCCCCCNCCO,4.30401
C#CCOc1ccccc1C(=O)/C=C/c1ccc(OC)cc1,4.37683
O=C(Nc1cccc(Br)c1)c1cc([N+](=O)[O-])ccc1O,4.79588
COc1cc2nc(NCCC3CCOCC3)nc(Nc3cc(C(C)(C)C)n(C)n3)c2cc1OC,5.20761
COc1ccc(-c2nnc(NC(=O)c3cccc(OC)c3OC)o2)c(OC)c1,4.65133
Cc1cc(NC(=O)C2CCCC2)n(-c2nc3ccccc3[nH]2)n1,4.60977
COc1cc(C(=O)Oc2ccccc2C(C)(C)C)cc(OC)c1OC,4.16857
Cc1ccc(-n2c(=O)oc3ccc(Cl)cc3c2=O)cc1Cl,5.3803
O=C(Nc1ccc(-c2ccnc(C(F)(F)F)c2)cc1)N[C@@H]1COc2nc([N+](=O)[O-])cn2C1,5.40527
Cn1cc(CCC(=O)NCc2c[nH]c3ccc(OC(F)(F)F)cc23)c2cc(Cl)ccc21,5.65307
COc1ccccc1NC(=O)NNc1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,4.90309
COc1nc(C)nc(/N=C(\C)c2cc(C)ccc2O)n1,3.73608
Cc1nc(N)nc(N)c1/C=C/C(C)(C)c1ccc(Cl)cc1,6.25026
CC1(c2ccccc2)CC(C)(C)N(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2ccccc21,4.87205
CC(=O)O[C@H]1CC[C@@H](C)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)C(C)(C)O3,4.58503
CCOC(=O)C(C)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1C,4.78431
CCOC(=O)C1=C(Nc2ccc(Br)cc2)N=C(c2ccccc2)N2CCN=C12,3.64277
O=S(=O)(c1ccccc1)n1c(CCCc2ccccc2)nc2cc(F)ccc21,3.59601
Cc1ccc(Nc2nnc(SCC(=O)Nc3cccnc3Cl)s2)cc1C,5.78755
CCCOC(=O)c1ccc(Nc2cc(C)nc3c(C)cc(C)cc23)cc1,5.43063
COc1cc(C(=O)Nc2nnc(-c3ccccc3SC)o2)cc(OC)c1OC,5.50557
O=C(N/N=C/Nc1cccc(C(F)(F)F)c1)c1ccncc1,6.0
CC1CCc2nc(Nc3nc4cc5c(cc4s3)OCO5)sc2C1,4.54099
O=c1nc(N2CCC3(CCN(Cc4ccc(Br)cc4)CC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,7.24413
C=CCn1c(=O)c(C(=O)Nc2cccc(OC)c2)c(O)c2ccccc21,4.0
Cc1nc2sc3ccccc3n2c1C(=O)NNC(=O)C1CCCCC1,4.75622
O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1cccc(Oc2ccccc2)c1,5.21848
O=C(Nc1nc(-c2ccccn2)cs1)c1cc(F)cc(F)c1,6.94027
COc1ccc(S(=O)(=O)Nc2cc(Sc3ccccc3)c(O)c3ccccc23)cc1,4.68783
Cc1nc2ccc(N)cc2s1,6.22185
COc1ccc(C2C(c3ccccc3)C(=O)C(c3ccccc3)C(c3ccc(OC)cc3)N2N=O)cc1,4.89688
CC(=O)c1c(C(F)(F)F)nc2cc(F)c(N3CCSCC3)cc2[n+]1[O-],5.50864
CC(CSc1nnc(-c2ccncc2)s1)C(=O)NCc1ccccc1Cl,5.72354
Cc1ccc(Nc2nc(N3CCN(Cc4ccccc4)CC3)nc3nccnc23)cc1Cl,5.34179
O=C(CCSc1nnc(-c2ccncc2)s1)Nc1ccc(Cl)cc1,7.27751
CSc1ccc2nc(Nc3cccc(C)c3C)sc2c1,4.28687
CCOCCOC(=O)COc1ccc2c(-c3ccccc3)cc(=O)oc2c1,5.89449
O=[N+]([O-])c1cc(C[S+](O)c2nnnn2C2CCCCC2)cc([N+](=O)[O-])c1,5.02165
CCc1cc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)nc(N)n1,4.82074
O=C(Nc1ccc(-c2cc3ccccc3oc2=O)cc1)c1cc(-n2cnnc2)ccc1Cl,4.69014
O=[N+]([O-])c1ccc(OCCCOc2ccc(-n3cccc3)cc2)c([N+](=O)[O-])c1,3.5836
COc1cccc(CNc2nc3cc(C(F)(F)F)ccc3nc2C(=O)O)c1,4.60206
O=c1nc(N2CCC3(CCN(Cc4ccccc4)C3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,7.22185
Cc1ccc2nc(N(CCCn3ccnc3)C(=O)c3ccco3)sc2c1,5.9958
Cc1ccc(C(=O)CC(=O)c2ccc(Cl)cc2)c(O)c1,4.85855
Cc1nc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(-c3ccccc3)sc2n1,5.26801
Cc1ccccc1N1C(=O)CSC1c1cc2ccccc2nc1Cl,2.85108
O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)c([N+](=O)[O-])cc2c1=O,5.25259
CCc1ccc(-n2c(=O)oc3cc(Cl)ccc3c2=S)cc1,6.30103
CCOC(=O)c1sc(-c2ccncc2)nc1N1CCC(NCc2ccc(OCc3ccccc3)cc2)CC1,4.32532
CCOC(=O)C1C(c2ccccc2Br)N(C)C(c2ccccc2Br)C(C(=O)c2ccc(Cl)cc2)S1(=O)=O,5.03012
Cc1ccc(C(=O)Nc2nnc(-c3ccc(Br)cc3)o2)cc1,6.25308
Cc1ccc2sc(-c3ccc(NC(=O)CCl)cc3)nc2c1,3.19976
O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1cc(Cl)sc1Cl,5.11293
CCn1cc(C(=O)N2N=C(c3cc4ccccc4o3)CC2c2ccccc2)c(=O)c2ccc(C)nc21,4.66576
Cc1c(C(=O)N2CCC(Nc3cc(=O)[nH]c4ccccc34)CC2)cnn1C,5.20761
N#Cc1ccc2[nH]c(C3CCN(CCn4c(=O)ccc5ncc(F)cc54)CC3)nc2c1,4.30103
O=C(O)c1c(=O)c2cc([N+](=O)[O-])c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)cc2n2c1sc1ccccc12,5.25181
O=C(NN1C(C(=O)Nc2ccccc2)CC1C(=O)Nc1ccccc1)c1ccncc1,4.82218
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1cccc(OC(F)(F)F)c1)C2,5.93309
CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccccc1Br,3.39998
CCOC(=O)c1ccc(COC(=O)c2cccc([N+](=O)[O-])c2)cc1,5.28638
O=C(Nc1nnc(C2=COCCO2)o1)c1cccc([N+](=O)[O-])c1,5.22012
CCCCOc1ccc(C(=O)Nc2nnc(-c3ccco3)o2)cc1,6.21396
Cc1nc2cc(NC(=O)c3ccc([N+](=O)[O-])o3)c(N3CCSCC3)cc2n1C(C)CC(C)C,6.68232
Cc1ccc(N2C(=O)CC(Sc3ccccc3C(=O)Nc3ccccc3)C2=O)cc1,4.78328
COc1cccc(-c2nnc(NC(=O)c3ccccc3Br)o2)c1,5.44042
CCCCC(CC)CNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,6.72125
CC(=O)Nc1cccc(C(=O)/C=C/c2ccc(Br)cc2)c1,5.18836
CC(C(=O)OCc1ccccc1Cl)n1cnc2scc(-c3ccccc3)c2c1=O,5.39631
CCOc1cc2c3c(c1)C1(C(=O)N3C(C)(C)C=C2C)C(C#N)=C(N)Oc2cc(O)ccc21,5.10363
Cc1ccc(C(=O)NC(=S)Nc2cccc(NC(=O)c3cccs3)c2)c(C)c1,4.50088
COc1ccc(OC(C)C(=O)Nc2ccc(Cl)cc2C)cc1,5.17733
O=S(=O)(c1ccc(Cl)c(Cl)c1)c1snnc1-c1ccccc1,5.56767
O=C(Cc1cccc(Oc2ccc(Cl)cc2)c1)Nc1cccc(Cl)c1,4.21619
CCCCc1nc(Cl)c(/C=N/NC(N)=S)n1CCCN1CCN(CCc2ccccc2)CC1,4.89441
NC(=O)c1cccc(-c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)cc2)c1,5.36338
COc1ccc2[nH]c(/C(C#N)=C\c3ccc(N4CCCC4)cc3F)nc2c1,4.03137
O=C1CSc2ccc(C(=O)Nc3cccc(S(=O)(=O)Nc4ccc(Br)cc4)c3)cc2N1,5.15298
Nc1cc2nc3ccccc3oc-2cc1=O,6.43415
O=C(NCc1ccc(OC(F)(F)F)cc1)c1c(-c2ccc3sc4ccccc4c3c2)nc2ccccn12,4.31599
CCCCCCCCCCn1c2c(c(=N)c3c1CCC3)CCC2,5.61636
Cc1nc2sc3ccccc3n2c1C(=O)N/N=C/c1ccc(N(C)C)cc1,5.38405
O=C(CSc1nc(-c2cccc(F)c2)[nH]c1-c1ccccc1)Nc1ccc2c(c1)OCCO2,4.93259
CN1CCN(C2=Cc3ccccc3Sc3cc(F)c(Cl)cc32)CC1,4.93682
CC(Nc1nc(N2CCCC2)nc2ccccc12)c1ccccc1,4.30103
CCn1cc(C(=O)N2N=C(c3cc4ccccc4o3)CC2c2ccccc2Cl)c(=O)c2ccc(C)nc21,4.80021
Cc1ccc(OCCN2CCN(c3nc(NCc4ccccc4)c4ccccc4n3)CC2)cc1,5.47168
Nc1ncnc(Oc2cccc3cccnc23)c1[N+](=O)[O-],5.20838
COc1ccc2nc(C)cc(OCC(=O)Nc3ccccc3)c2c1,6.2581
CN1CCN(C(=O)CCl)CC1,2.84845
c1ccc(-c2ccccc2OCCn2ccnc2)cc1,5.59774
O=C(NC(=O)c1ccc(C(F)(F)F)cc1)Nc1ccc(-c2cnco2)cc1,4.30411
CC1=NN(CC(=O)N/N=C(\C)c2ccc(Cl)cc2Cl)C(=O)CC1,4.90309
Cc1cc(C)cc(Cn2cc(C(=O)Cc3ccc(Cl)cc3Cl)nn2)c1,3.57316
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCC(N4CCCCC4)CC3)c([N+](=O)[O-])cc2c1=O,5.1986
CSN1C(=O)[C@@H](NC(=O)Cc2ccccc2)[C@@H]1OC(C)=O,4.64689
CCOC(=O)c1sc(N/N=C/c2c[nH]c3ccccc23)nc1C,3.69897
c1ccc(-c2ccccn2)nc1,3.79561
Cc1ccc(OC(=O)c2ccc(Br)o2)cc1,4.18422
CN1CCC2(CCCCC2=O)C12C(=O)Nc1ccc(Cl)cc12,4.40671
Cc1ccc(CNc2nc(-c3cccs3)nc3ccccc23)cc1,5.00683
CCCc1nc2ccccn2c1C(=O)NCc1ccc(-c2ccccc2)cc1,6.38576
CCOC(=O)c1cc2cc(N3CCN(C(=O)c4ccccc4OC(F)(F)F)CC3)ccc2o1,4.52028
O=C(NCc1nnc(SCC(=O)N2CCc3ccccc32)o1)c1c(F)cccc1F,4.09597
Cc1cc(C)c2cc(C(=O)NC3CCN(C)CC3)[nH]c2c1,3.34872
CC(C)CCOc1ccc(NC(=O)Nc2ccc(OCCC(C)C)cc2)cc1,3.28388
O=C(Nc1ccc(F)cc1C(F)(F)F)c1cc(Cl)ccc1O,5.20066
COc1cccc(Nc2cc(C)nc3c(-c4ccccc4)cnn23)c1,5.5896
Cc1ccc(C)c(-c2nnc(NC(=O)C3COc4ccccc4O3)o2)c1,5.68841
O=c1nc(-c2ccccc2[N+](=O)[O-])ss1,4.02604
O=C(/C=C/c1ccccc1)Nc1ccc(N2CCN(C(=O)c3ccncc3)CC2)cc1,3.91644
O=C(N[C@@H](Cc1ccccc1)C(=O)Oc1ccc(Cl)cc1C(=O)Nc1cccc(Cl)c1)OCc1ccccc1,4.79588
O=C(Nc1cccc(Br)c1)c1ccc([N+](=O)[O-])s1,6.21372
Cc1cc(-n2cccn2)cnc1S(=O)(=O)NC1CCN(Cc2cccnc2)CC1,5.20412
C#CCOc1ccccc1/C=C/C(=O)c1ccc(OC)cc1,4.30915
Cc1cc(O)c2c(c1)C(=O)C(O)=CC2=O,4.49997
C[N+](C)(CCCN1c2ccccc2Sc2ccccc21)Cc1ccccc1Cl,4.72686
Fc1cc(F)cc(-c2cncnc2)c1,5.4389
O=C(/C=C/c1ccc2c(c1)COC2)Nc1nnc(-c2ccccc2)[nH]1,4.72584
CCOc1cc(-c2nnc(NC(=O)c3ccccc3F)o2)cc(OCC)c1OCC,6.31745
C=CCOC(=O)COc1cc2oc(=O)c(Cc3ccccc3)c(C)c2cc1Cl,6.25181
COc1ccccc1C(c1ccc(OCCN2CCCCC2)cc1)c1cccs1,5.50299
O=C(NN=C(c1ccccn1)c1ccccn1)c1cccs1,5.29585
c1ccc(Sc2ccc(-c3nc(-c4ccc5c(c4)OCO5)[nH]c3-c3ccccc3)cc2)cc1,5.5318
CCCCCCCCCCc1cn(CCc2ccccc2C)nn1,5.21419
Cc1cc(OCCCCCn2ccnc2)cc(C)c1Cl,5.38007
O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ncc(OCc6ccccn6)cc54)CC3)nc2N1,6.30103
O=S(=O)(Nc1nccs1)c1ccc(/N=C/c2cc(Cl)ccc2O)cc1,4.34949
COc1ccc(NC(=O)NNC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1,5.57515
COc1ccc(CNCCCn2ccnc2)c(OCC(O)CN2CCN(C)CC2)c1,4.0
Cc1ccc([C@H]2C[C@@H](C(F)(F)F)n3ncc(C(=O)NCc4ccc(F)cn4)c3N2)nc1,4.28233
COc1cc(C=O)ccc1OC(=O)c1cccs1,4.63845
CCOC(=O)c1cc(/C=C/c2ccc3ncccc3c2)on1,5.53864
c1ccc2cc3nc4c(ccc5ccccc54)nc3cc2c1,5.77927
CC1(COc2cnc(C(F)(F)F)cn2)Cn2cc([N+](=O)[O-])nc2O1,5.50439
CC(c1ccc([N+](=O)[O-])cc1)n1cc(-c2ccc3oc4ccccc4c3c2)nn1,4.18683
CCCc1ccc(OCC(=O)Nc2ccc(Cl)cc2Cl)cc1,4.68929
COc1ccc(C2CC(c3cc4ccccc4o3)=NN2C(=O)c2ccncc2)cc1,4.81282
Cc1ccccc1Nc1nc(-c2ccccn2)cs1,5.29378
COc1c(N2CCC3(CC2)OCCO3)c(F)c([N+](=O)[O-])c2c(=O)c(C(=O)O)cn(C3CC3)c12,6.23147
CCc1nc2ccccc2n1CCCCOc1ccc(C)cc1,6.82391
CC(C)c1ccc(/C=C2\CN(C)CC3=C2NC(=S)NC3c2ccc(C(C)C)cc2)cc1,4.23732
O=C(Nc1nc(-c2ccccn2)cs1)c1ccc([N+](=O)[O-])cc1,5.30103
FC(F)(F)c1nnc2n1Nc1nc3ccccc3nc1S2,4.63144
NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1cc2ccccc2nc1N1CCOCC1,3.6968
Clc1ccc(COc2ccc(/C=C/CCn3cnc4ccccc43)cc2)cc1,4.79395
Fc1ccc(Oc2nc(-c3ccccn3)nc3ccccc23)cc1,5.70774
O=C1CC(c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)CN1Cc1cccnc1,4.67545
COc1ccc(-c2ccc(C#N)c(SCC(=O)OCc3ccccc3)n2)cc1,4.07937
COc1ccc(/C=N/Nc2cc(C)nc3ccc(OC)cc23)cc1,5.31876
Cc1ccc(C(=O)C2=C(O)C(=O)N(c3ccccn3)C2c2cccc(Br)c2)cc1,4.68969
COC(=O)COc1ccc2c(=O)c(-c3cccc4ccccc34)c(C(F)(F)F)oc2c1,6.50031
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3cccc(OCCO)c3)cc1)C2,5.80242
O=C1c2ccc(N3CCC(O)CC3)cc2-n2c1nc1ccccc1c2=O,4.33667
Cc1cc(NC2CCCCC2)nc(NCc2ccccc2)n1,4.98594
COc1cc(SC)ccc1C(=O)NCCOc1ccc(F)cc1,4.38039
Cc1cc2ncn(CC(O)COc3ccc(C(C)C)cc3)c2cc1C,4.54276
Cc1ccc(NC(=O)Nc2sc(-c3ccccc3)cc2C(N)=O)cc1,4.44843
CC1=C(C(=O)Nc2nc3ccccc3s2)C(c2ccc(F)cc2)NC(=O)N1,7.04576
Clc1cccc(C(c2ccc(OCCN3CCCCC3)cc2)c2cccs2)c1,5.50429
COc1ccc(Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,4.83648
CN1CCN(C(=O)c2nc3ccccc3s2)CC1,4.92227
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCC(n4c(=O)[nH]c5cc(Cl)ccc54)CC3)c([N+](=O)[O-])cc2c1=O,5.266
CC(C)c1ccc([C@H]2[C@@H]3CSCN3[C@@]3(C(=O)Nc4ccccc43)C23C(=O)c2ccccc2C3=O)cc1,4.59688
Fc1cccc(-c2cncnc2)c1,4.44515
Nc1ncnc2c1c(-c1ccc(-c3ccccc3)cc1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.39794
CC(=O)c1ccc(C(=O)Nc2nnc(-c3ccc(Cl)cc3)o2)cc1,6.23268
FC(F)(F)c1ccc(Cl)c(N=NNc2cc(C(F)(F)F)ccc2Cl)c1,4.01108
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCCNc1ccnc3cc(Cl)ccc13)C2,5.90309
CCOP(=O)(OCC)Oc1cc(Cl)ccc1C(=O)Nc1cccc(F)c1,5.09691
CCOC(=O)N1CCc2c(sc(NC(C)=O)c2C(=O)OC)C1,4.4676
CCCCCCCCCCCCOc1nc(N)nc2c1ncn2CC(=O)OCC,4.81215
O=C(Nc1ccc(Br)cc1C(F)(F)F)c1cc(Cl)ccc1O,5.20066
CC(C)(C)c1ccc(-c2cn(CC(=O)NC34CC5CC(CC(C5)C3)C4)nn2)cc1,3.89491
N=C(NN=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)NC(=O)/C=C/c1ccccc1,3.65857
O=C(C[n+]1cc(-c2ccccc2)n2c1CCC2)N1c2ccccc2Sc2ccccc21,4.64759
COc1cccc(-n2cc(CN3CCN(c4noc5ccccc45)CC3)nn2)c1,3.89232
Cc1ccc2c(c1)[n+]([O-])c(C#N)c(NC(=O)c1cccs1)[n+]2[O-],5.19559
Cc1ccc(C)n1-c1ccccc1NC(=S)Nc1ccc([N+](=O)[O-])cc1,3.86503
CC(C)c1cccc(-c2cn([C@H]3C[C@@H](O)[C@@H](CO)O3)c3ncnc(N)c23)c1,4.49485
CC(O)c1nc2ccccc2n1CCCCOc1ccc(Cl)cc1,5.21431
Cc1cc(=O)oc2cc(OC(=O)c3ccco3)ccc12,4.21012
CN1C[C@@H]2C(c3ccc(C(F)(F)F)cc3)C3(c4cccnc4)CC2(C3)[C@H]1c1ccccc1,4.85192
O=C(Nc1nc(-c2ccccn2)cs1)c1c(F)cccc1F,6.26124
CCCCN1CCN(c2ccc3c(=O)c(C(=O)O)cn(-c4c(F)cccc4F)c3c2)CC1,5.36121
