SMILES,value
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCOCC2)c([N+](=O)[O-])c1,4.70774
S=c1n(CN2CCOCC2)nc(Cc2ccccc2Nc2c(Cl)cccc2Cl)n1/N=C/c1ccccc1,6.69897
OC(COc1ccccc1Cl)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,4.98628
NNC(=O)c1ccnc(Cc2ccccc2)c1,4.41454
CCCCN1C(=O)NC(=O)/C(=C(O)\C=C\c2ccc3c(c2)OCO3)C1=O,5.34352
OC1(c2nnc(-c3ccncc3)[nH]2)CCCCC1,5.61706
COC1=CC(=O)c2c(O)cccc2C1=O,3.83289
Cc1ccc([C@@H]2[C@H](c3ccccc3)N(c3ccccc3)O[C@]23CN([C@H](C)c2ccccc2)CCC3=O)cc1,4.90553
Cc1cn2c(C(=O)NCc3ccc(C(F)(F)F)cc3)c(C)nc2s1,8.22185
Cc1ccc(NCc2nnc(SCC(=O)OC3CCCCC3)o2)c(C)c1,6.47886
NC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])s2)sc2c1CCN(C(=S)Nc1ccc([N+](=O)[O-])cc1)C2,4.93107
O=C(/C=C/c1ccc(Br)cc1)c1ccc([N+](=O)[O-])cc1,5.02558
O=[N+]([O-])c1cc(C(F)(F)F)cc2nc(C3=NCCO3)sc12,5.50139
CCN(CC)CN(C)c1ccc(/C=N/NC(=O)c2ccncc2)cc1,6.62709
C=CCc1ccc(OCCn2c(CNC=O)nc3ccccc32)c(OC)c1,4.80115
O=C(NNC(=S)Nc1ccccc1)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.86366
CCCCCCCCCCCCCCC(CNC(=O)CCCC(=O)O)NC(=O)OC(C)(C)C,3.87615
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(OC(F)(F)F)c([N+](=O)[O-])c3)cc1)C2,6.57133
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,4.82839
C/C=C/CCCCCCC/C=N/NC(=O)c1ccncc1,6.28233
N#Cc1c(NC(=O)c2cccs2)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-],4.61729
CC1=NN(c2nc(-c3ccc(Cl)cc3)cs2)C(=O)C1C,4.98765
O=C(c1ccc(Cl)cc1)N1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,4.0086
O=C(COc1ccc(-c2ccccc2)cc1)OC1CCCCC1,5.31668
CCC(=O)c1ccccc1OCCCCn1cnc2cc(C)c(C)cc21,5.07474
O=C(Nc1ccc(Cl)c(Cl)c1)c1cccc([N+](=O)[O-])c1O,4.64537
O=C(NCc1ccccn1)c1nc2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,5.80427
COc1ccc(-c2nc3sc(-c4ccc(C)cc4)nn3c2-c2nc3cc(Cl)ccc3[nH]2)cc1,5.17906
CNc1nc(SC)nc2ccccc12,6.69897
O=C(Nc1nnc(-c2cc(Cl)ccc2Cl)o1)c1cccc(F)c1,6.24569
COc1ccc2[nH]c(/C(C#N)=C\c3ccc(N4CCCCC4)o3)nc2c1,4.54401
c1ccc(-c2nnc(SCc3nnc(-c4cccs4)o3)o2)cc1,5.19798
CCc1cc(C)cc(OCC(O)Cn2c(C(C)C)nc3ccccc32)c1,4.83068
O=C1CSC(c2ccco2)N1n1c(Cc2ccccc2Nc2c(Cl)cccc2Cl)n[nH]c1=S,4.60206
COc1c(F)cc(F)cc1-c1ccc(CO[C@@H]2COc3nc([N+](=O)[O-])cn3C2)cc1,6.73172
S=c1oc2ccc(Br)cc2c(=S)n1Cc1ccc(Cl)c(Cl)c1,5.24743
Cc1ccc(C)c(-c2nnc(NC(=O)c3ccccc3Cl)o2)c1,6.21453
Nc1ncnc2c1c(-c1cn[nH]c1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.90309
CCN1CCN(CCCNc2ccc(Nc3c(C(=O)NN)cnc4ccc(C(F)(F)F)cc34)cc2)CC1,4.52244
Cc1ccc(C(C)C)cc1OCCCn1cnc2ccccc21,5.2791
O=S(=O)(Nc1cc(Sc2ccccc2)c(O)c2ccccc12)c1cccs1,4.16563
O=C(Nc1nccs1)c1ccc(CSc2ccccc2)o1,4.96595
O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,4.79724
CCOC(=O)COc1ccc2c(C)c(-c3ccc(OC)c(OC)c3)c(=O)oc2c1,5.93757
COc1ccc2nc(C)cc(N3CCC(NC(=S)Nc4ccc([N+](=O)[O-])cc4)CC3)c2c1,5.76447
CCCCOC(=O)C(C)n1cnc2sc(-c3ccccc3)cc2c1=O,6.10127
CCCC(=O)Nc1nnc(-c2ccc(Cl)s2)o1,4.29393
O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCC(Oc5ccc(OC(F)(F)F)cc5)CC4)nc3)C2)o1,7.93655
CCOC(=O)C1C(c2ccc(Cl)cc2)N(C)C(c2ccc(Cl)cc2)C(C(=O)c2ccc(Cl)cc2)S1(=O)=O,5.26841
CC1(C)[C@H]2CC[C@](C)(C2)[C@]1(O)CCNC(=O)c1ccco1,4.98716
O=C(O)c1cnn2c1NC(c1ccc(Br)cc1)CC2C(F)(F)F,4.06075
O=C(NCc1ccc(C(F)(F)F)cc1)c1nc2ccccc2s1,4.42986
Cc1cccc2c(CN3CCC(NS(=O)(=O)C(C)C)C3)c(-c3ccccc3)[nH]c12,5.50585
CCOCCOC(=O)Nc1cc2nc(C3CCCCC3)[nH]c2cc1N(CC)CC,5.41167
COc1cccc(C2=N[C@H](C(=O)OCc3ccccc3)CO2)c1,4.48858
c1ccc(-c2cncnc2)cc1,4.09675
O=[N+]([O-])c1cccc(NC(=S)Nc2ccc(Cl)c(C(F)(F)F)c2)c1,5.02102
O=C(Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1)NC12CC3CC(CC(C3)C1)C2,4.26667
O=C(/C=C/c1ccco1)N1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,4.0
NC(=O)c1c(NC(=O)c2c(F)c(F)c(F)c(F)c2F)sc2c1CCC2,4.97478
Cc1ccc(NC(=O)c2ccc(OC(=O)COc3ccccc3C(C)(C)C)cc2)c(C)c1,4.74591
O=C(Nc1nnc(-c2ccc(Br)cc2)o1)c1ccc(Cl)s1,5.70424
COc1ccc(CNC(=S)NC2CCN(CCn3c(=O)ccc4ncc(F)cc43)CC2)cc1,5.77989
CN1CCN(c2ccc(NC(=O)/C=C/c3ccccc3)cc2F)CC1,4.13278
Fc1ccc(C(F)(F)F)cc1-c1csc(Nc2ccc(Cl)cc2)n1,4.77854
NC(=O)c1cnc(NCCc2ccccc2)cn1,3.68613
CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(-c2ccccc2Cl)cc1,7.58819
CCOC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1,5.67654
Cc1ccc(NC(=S)Nc2sc(-c3ccccc3)cc2C(N)=O)cc1,5.07058
C=CCOc1ccccc1C1CC(=O)c2ccc(O)cc2O1,3.47176
CCCCCCCC1CC(=O)c2c(OCOC)cc(OCOC)cc2O1,3.86504
CCCCCCCCCCN1CCN(CCC23OC4(CCN5CCN(CCCCCCCCCC)CC5)C5C6CC(C7C6C4C72)C53)CC1,6.12494
Cc1cccc2c(/C=N/Nc3cc(C(F)(F)F)nc4c(C(F)(F)F)cccc34)c[nH]c12,5.10378
Brc1ccc(-c2nc(-n3cccc3)cs2)cc1,5.58148
Cc1c(C(=O)NCCOc2ccccc2)[nH]c2c1C(=O)CCC2,5.0
Cc1ccc(OCC(=O)c2ccc(Cl)cc2)cc1C,4.06945
O=C(NN1C(=O)CCSC1Cc1ccc([N+](=O)[O-])o1)c1ccncc1,5.34872
COc1cc(OC)cc(-c2nnc(NC(=O)c3ccc([N+](=O)[O-])o3)o2)c1,4.76706
O=C(Nc1nc2c(Cl)c(Cl)ccc2s1)c1ccco1,4.56086
NC(=O)c1c(NC(=O)c2cc3ccccc3oc2=O)sc2c1CCCCCC2,5.92348
O=C(NCc1ccc(Oc2ccc(Cl)cc2)cc1)c1c(-c2ccc3sc4ccccc4c3c2)nc2ccccn12,4.3503
Nc1ncnc2c1ncn2C1CNC[C@@H](COS(=O)(=O)NC(=O)CCCC[C@@H]2SCC3NC(=O)NC32)O1,5.50585
O=C(CCC1CCCCC1)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,5.66728
CC(C)(C)c1ccc(-n2ncc3c2CCCC3NC(=O)c2cnccn2)cc1,4.23882
O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)Nc1cccc(F)c1,5.14274
O=C(Nc1nnc(-c2ccco2)o1)c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,5.24056
COC(=O)/C(=C1/Oc2cc(C)oc(=O)c2S1)C(F)(F)F,6.15614
CC(C)(C)OC(=O)N1CCC2(CC1)CCN(c1nc(=O)c3cc(C(F)(F)F)cc([N+](=O)[O-])c3s1)CC2,6.65956
Cc1ccc(/C=C2\CN(C)CC3=C2OC(N)=C(c2nc(-c4ccc(Cl)cc4)no2)C3c2ccc(C)cc2)cc1,5.48413
O=C(Nc1ccccc1O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,5.24413
Cc1ccc(Oc2nc(CN3CCOCC3)nc3sc4c(c23)CCC(C)C4)cc1,4.76739
Cc1c(/C=C(/C#N)c2nc3ccccc3[nH]2)c2ccccc2n1Cc1ccccc1C#N,4.73374
O=C(c1ccccc1Cl)N1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,4.0
COc1cc(CNC(C)c2ccccc2)cc(Br)c1OCc1ccccc1,4.78423
CCOP(=O)(OCC)Oc1cc(Cl)ccc1C(=O)Nc1ccc(Cl)cc1,5.39794
Cc1nn2c(COCc3cn(CC#N)nn3)c(-c3ccc(Cl)cc3)nc2s1,4.80603
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NCCNC(=O)/C=C/c1cccc([N+](=O)[O-])c1,4.16431
COc1ccccc1-c1cnn2c(N3CCN(CC#N)CC3)cc(C)nc12,4.00137
Nc1cc(Oc2ccc(O)c(N)c2)ccc1O,4.31982
N#Cc1c(N2CCN(C(=O)c3ccco3)CC2)nc(-c2ccccc2)c2c1CCCC2,5.02118
CC(NC(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc(-c2ccccc2)cc1,5.59981
Nc1ncnc2c1c(-c1ccc(COc3cccc4ccccc34)cc1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.69554
O=C(Nc1cccc(F)c1)c1ccc([N+](=O)[O-])cc1O,4.79588
Cc1nc2sccn2c1C(=O)Nc1ccc(Br)cc1,5.63451
CC(=O)N(/N=N/c1ccc([N+](=O)[O-])cc1Br)c1ccc([N+](=O)[O-])cc1Br,7.22185
CCc1ccn2c(C(=O)N(C)Cc3ccccc3)c(C)nc2c1,4.43415
CCCCCCCCn1cc(Cc2ccccc2)nn1,4.03567
c1ccc2nc(N3CCCCC3)ncc2c1,3.32883
CN(C)c1ccc(/C=N/NC(=S)NO)cc1,4.28025
COc1ccc2c(COc3ccccc3I)cc(=O)oc2c1,4.51384
CCN(CC)C(=O)C1CCCN(c2nc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C2CC2)C1,5.46725
CCc1ccc(-n2c(=O)oc3ccc(Cl)cc3c2=S)cc1,6.30103
O=C(Nc1cccc(Cl)c1)c1cc(Cl)ccc1O,5.24743
O=C1N=C2SC([N+](=O)[O-])=CN2C2=NC(=S)NC(c3ccc(Br)cc3)C12,4.54516
O=c1oc(-c2ccc3ccccc3c2)ns1,4.1562
Brc1ccc(-c2nn(-c3ccccc3)cc2CNCc2ccccc2)cc1,5.40667
Cc1ccc2c(c1)C(c1ccccc1)N(C(=O)c1ccc(-c3ccccc3)cc1)CC(=O)N2,5.1904
CC(C)c1nc2ccccn2c1C(=O)NCc1ccc(-c2ccccc2)cc1,5.50446
Cc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)c(C)c1,3.94911
N=C(NO)N/N=C/c1ccc(O)cc1,3.65365
COc1cc2c(cc1OC)C(=O)C(C(=O)c1ccc(N(C)C)cc1)C2,5.14136
Cc1nn(-c2ccccc2)c2[nH]c(=O)c(CNCc3cccc(F)c3)cc12,4.12494
COc1ccc(-c2noc(C3=CC4(CCN(CCO)CC4)c4ccccc43)n2)cc1,4.92082
Cc1cc(C(=O)CCl)c(C)n1Cc1ccco1,5.47625
N#Cc1cc2c(nc1SCC(=O)OCc1ccccc1)CCC2,5.84083
O=C(/C=C/c1ccc(Cl)cc1)c1ccc([N+](=O)[O-])cc1,4.36101
Sc1nnnn1-c1ccc(Cl)cc1,3.30103
CCCCCc1ccc(CNCC2CCCC(CNCc3ccc(CCCCC)cc3)C2)cc1,5.17393
Cc1cc(Cl)ccc1NC(=O)CCc1ccc(S(=O)(=O)NC(C)C)cc1,5.09709
COc1ccc(-c2nc(C(=O)OCc3ccccc3)c(C)o2)cc1,4.56278
N#Cc1ccc(NC(=O)NC2C3CC4CC(C3)CC2C4)cc1,5.86832
Cc1ccc(NCCC(=O)c2cccs2)cc1,4.60567
N#Cc1c(NC(=O)c2ccc([N+](=O)[O-])o2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],4.48034
COc1cc2c(cc1OC)C1=NN(C(=O)Nc3ccc(Br)cc3)C(c3ccncc3)C1C2,5.10206
O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(C(F)(F)F)cc1,5.30103
Cc1cc(NC(=O)CCN2C(=O)C3C4C=CC(C4)C3C2=O)ccc1Br,4.45208
Clc1ccc(-n2c3c/c(=N\C4CCOCC4)c(Nc4cncc(Br)c4)cc-3nc3ccccc32)cc1,7.19256
CCN1/C(=C/c2sc3ccccc3[n+]2C)C=Cc2cccc(C)c21,5.99482
CCNC(=O)Nc1nc2cc(-c3ccn(CC)c(=O)c3)c(=O)n(C(C)C)c2s1,6.69897
COc1cccc(/C=N/Nc2cc(C)nc3cc4c(cc23)OCO4)c1,5.03152
CCCCCCCCCCCCSc1cccc(-c2n[nH]c(=O)c3cnccc23)c1,4.62709
O=C(Nc1nnc(C2CCCO2)o1)c1cccc(F)c1,5.59278
CCC(=O)c1ccccc1OCCn1ccnc1,4.12617
O=C(O)c1cn2c(n1)CN(c1cc3c(cc1F)c(=O)c(C(=O)O)c1sc4ccccc4n13)CC2,5.94786
O=C(Nc1nnc(-c2cc(Cl)ccc2Cl)o1)c1cc(-c2ccccc2)nc2ccccc12,6.36295
O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OC(F)(F)F)cc1)C2,5.65758
O=C(Nc1nnc(-c2ccncc2)o1)c1ccc(Cl)cc1Cl,4.56906
COc1ccc(C2C(C#N)=C(N)Oc3c2ccc2cccnc32)cc1,3.11972
CC1(C)C2CC=C(C3CC(=O)c4c(O)cc(O)cc4O3)C1C2,3.1766
COc1ccc2nc(NC(=O)C(Sc3ccccc3)c3ccccc3)sc2c1,4.78665
Nc1ncnc2c1c(/C=C/c1ccccc1)cn2[C@H]1C[C@@H](O)[C@@H](CO)O1,5.09691
Cc1ccc(-c2nc3ccccc3c(-c3ccccc3)c2Oc2ccc(-c3cc(-c4ccccc4)c4ccccc4n3)cc2)cc1,4.37366
COc1ccccc1/C=C/C(=O)NCCNC(=O)/C=C/c1ccccc1OC,4.18177
O=C(Nc1ccc(C(F)(F)F)cc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,5.54975
COC(=O)COc1ccc(NC(=O)COc2ccc(C(C)(C)C)cc2)cc1,5.73609
COC(=O)C(C)Oc1ccc2c(=O)c(-c3ccc(Cl)cc3)coc2c1,4.69906
CC(C)(C)c1ccc(-n2ncc3c2CCCC3NC(=O)c2ncccc2O)cc1,4.57025
CC(C)c1ccc(-c2csc(NC(=O)c3ccc4c(c3)OCCO4)n2)cc1,5.40422
FC(F)(F)c1ccc(CSc2nc3ccccc3o2)cc1,3.90309
CN1C/C(=C/c2ccc(Br)cc2)C(=O)[C@]2(C1)[C@H](c1ccc(Br)cc1)[C@@H]1CSCN1[C@@]21C(=O)Nc2ccc([N+](=O)[O-])cc21,5.79844
O=C(c1ccccc1)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,3.90309
CCN(CC)C(=O)C1CCCN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)C1,5.21254
COC(=O)CSc1nnc(-c2cccc(S(=O)(=O)N3CCCC3)c2)o1,5.73377
CC(C)N1CCCC1c1ccc(C(=O)Nc2nc3ccccc3n2C)s1,4.89093
COc1ccc(CN(C)CCn2nc(C)cc2C)cc1OCC(O)CN1CCN(C)CC1,4.0
Cc1ccc2c(c1)C1(C(=O)N2)N(C)CCC12CN(N=O)CCC2=O,5.32331
CCCn1c(NC(=O)c2ccco2)nc2ccccc21,5.23121
O=C(Oc1ccccc1[N+](=O)[O-])c1sc2ccccc2c1Cl,5.41398
COc1ncccc1Nc1cc2nc3ccccc3n(-c3ccc(Cl)cc3)c-2c/c1=N\C1CCC(OC)CC1,7.52832
CC1CC(C)CN(S(=O)(=O)c2ccc(C(=O)Nc3nnc(C4CCCO4)o3)cc2)C1,4.58786
CCC(=O)O/N=C1\c2ccccc2-c2c1c(N1CCN(c3ccccn3)CC1)nc1ccc(Br)cc21,5.2388
Cc1cccc(N2CCN(C(=O)CCCCCn3c(=O)[nH]c4ccsc4c3=O)CC2)c1C,4.56983
O=C(c1ccccc1Cl)N1CCN(c2nc(=O)c3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1,7.79588
COc1nc2ccccc2cc1/C=C/c1noc(-c2ccc(Br)cc2)n1,5.03668
C[C@H](c1ccccc1)N1CCC(=O)[C@]2(C1)ON=C(c1ccccc1)[C@H]2c1cccc2ccccc12,4.56639
O=C1C=C[C@@H](OCC2CC2)O[C@@H]1CO,3.8992
COCCN(C1CCN(Cc2c(-c3ccccc3)[nH]c3c(C)cc(C)cc23)C1)S(C)(=O)=O,4.0
O=[N+]([O-])c1cn(CC(O)c2ccccc2)c(Br)n1,3.98917
CCCCS(=O)(=O)Nc1ccc2cnn(C)c2c1,6.04655
COc1ccc(SCC(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,5.65984
O=C(CN[C@@H]1COc2nc([N+](=O)[O-])cn2C1)Nc1ccc(OC(F)(F)F)cc1,4.94313
COc1ccc(CN2CCN(c3nc(Nc4ccc(C#N)c(C(F)(F)F)c4)nc(Oc4ncnc5ccccc45)n3)CC2)c(OC)c1OC,5.03255
Cc1cccc(NC(=O)C2CC(C(=O)Nc3cccc(C)n3)N2NC(=O)c2ccncc2)n1,5.45469
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(OCCCO)cc3)cc1)C2,5.93971
N#C/C(=C/c1c[nH]c2ccc(Br)cc12)c1nc2ccccc2[nH]1,4.5939
Nc1ccc(C(=O)CC2(O)c3ccccc3-n3c2nc2ccccc2c3=O)cc1,4.78728
CC(C)C(=O)Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,6.15599
CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)N[C@H](CO)Cc3ccccc3)N(C(=O)c3coc4ccccc34)C2)n(C)n1,6.0
C/C(=N\Nc1ccccc1)c1ccc(-n2cccc2)cc1,4.34297
COc1ccc(-n2c(/C=C/c3ccc([N+](=O)[O-])o3)nc3ccccc3c2=O)cc1,5.11839
O=C(Cc1ccc(Cl)cc1)Nc1nc2ccc(Cl)cc2s1,4.74017
S=C(NCCc1ccccc1)NCCc1ccc(Cl)cc1,4.36053
CC(c1ccccc1)N1CCN(CC(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)CC1,4.54516
CCCNC(=S)NC(=O)c1ccc(C(C)(C)C)cc1,4.07995
O=C(COc1ccc(Cl)cc1)N1CCN(c2ccc(N3CCCCC3)nn2)CC1,4.57056
Cc1ccc(O)c(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc(F)cc2)N3)c1,4.0
CCOC(=O)Cc1csc(NC(=O)c2c(O)c3ccccc3n(CCC(C)C)c2=O)n1,6.70997
CCOc1cccc2sc(N(CCCn3ccnc3)C(=O)Cc3ccc(F)cc3)nc12,5.17959
O=C(Cc1cccc2ccccc12)Nc1nnc(-c2cc(Cl)ccc2Cl)o1,5.43283
O=C(Nc1nnc(-c2ccc(Cl)cc2)o1)C1CCCCC1,5.36966
Cc1ccccc1OCCCCn1cnc2ccccc21,5.02214
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccccc1OC(F)(F)F)C2,5.29191
N#Cc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,5.09884
Cc1cc(Cl)cc(C)c1OCCCCn1ccnc1,5.03026
Nc1nc(-c2cccc(F)c2)cs1,4.94931
Cc1ccccc1/C=C/c1ccc2cccc(O)c2n1,4.90116
CCCC(=O)N1CCN(c2ccc(NC(=O)c3ccco3)cc2Cl)CC1,4.77596
Cc1ccn2c(C(=O)NCc3ccc(Oc4ccc(C(F)(F)F)cc4)cc3)c(C)nc2c1,6.1549
COc1ccc(C(=O)NCC2=C[C@@H]3Oc4ccccc4C(=O)C3=CN2c2ncc(Br)cc2Br)cc1,4.98047
CCC(C(=O)OC)n1cnc2scc(-c3ccc(C)c(C)c3)c2c1=O,5.17809
CCCCCCCc1ccc(CNCC2CCCC(CNCc3ccc(CCCCCCC)cc3)C2)cc1,5.50864
N#Cc1ccc(-c2nc(-c3cccs3)c(-c3ccccc3)[nH]2)cc1,4.57134
O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(Br)cc1,6.73283
CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccc([N+](=O)[O-])cc1,2.9717
COc1ccccc1C1CC(=O)C2=C(C1)NC(C)=C(C(=O)OC1CCCC1)C2c1ccc(O)cc1,4.70806
O=c1oc2ccc3ccccc3c2cc1-c1cc(-c2ccc(Cl)cc2)nc(Cc2ccc(F)cc2)n1,5.61
CCCSc1cc(N2CCN(C)CC2)nc(-c2ccc(OC)cc2)n1,4.96182
COC(=O)c1ccc(-n2c(C)cc(/C=C(/C#N)c3nc4cc(OC)ccc4[nH]3)c2C)c(C)c1,5.21289
Cc1ccnc(N2CCN(c3ncnc4sc5c(c34)CCCC5)CC2)c1,4.0
COc1ccc(-c2cc(-c3cc(OC)c(OC)c(OC)c3)nc(-c3cccnc3)n2)cc1,4.0
CC(C)C(C(=O)O)n1c(-c2ccccc2)cc(-c2ccccc2)c1-c1ccco1,3.88649
COc1onc(-c2c(F)cccc2F)c1C(=O)N1CCN(c2nc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C(C)(C)C)CC1,5.73221
C/C=C/c1ccc(OCCCCn2cnc3cc(C)c(C)cc32)c(OC)c1,5.63695
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O/N=C1\c2ccccc2-c2c1c(N1CCN(c3ccccn3)CC1)nc1ccc(Br)cc21,5.65011
COc1cnc2ccc(=O)n(CCN3CCC(NC(=S)NCc4ccc(Cl)cc4)CC3)c2c1,5.79588
Cc1ccc(C)c(-c2nnc(NC(=O)c3ccc4ncsc4c3)o2)c1,5.33397
CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)NCC3CCCO3)N(C(=O)c3coc4ccccc34)C2)n(C)n1,5.39794
COc1ccc(N2C[C@@H](COc3ccc(N4C[C@H](CNC(C)=O)OC4=O)cc3F)OC2=O)cc1,6.57836
CC(C)=NNc1ncnc2sc3c(c12)CCCC3,3.62033
Cc1cc(=O)oc2cc(OCC(=O)OCc3ccccc3)c(Cl)cc12,5.50654
Cc1cc(Nc2ccc(O)cc2)c2cccc(Cl)c2n1,4.57321
Cc1cc2nc(/C(C#N)=C\c3c[nH]c4ccc(Br)cc34)[nH]c2cc1C,4.48126
CCOC(=O)c1sc(-c2ccccn2)nc1N1CCC(NCc2ccc(C(F)(F)F)cc2)CC1,4.29277
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(CO)cc3)cc1)C2,5.8497
Cc1c(C(=O)/C=C/c2ccc([N+](=O)[O-])o2)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],4.60206
COc1ccc(/C=C/c2nc3ccccc3c(=O)n2-c2cc(OC)c(OC)c(OC)c2)cc1,4.55094
O=C(O)CCc1nc2ccccc2oc1=O,5.09691
CCOC(=O)c1sc(NC(=O)CCSc2ccccc2)cc1C,5.68008
O=C(O)c1c(=O)c2cc(F)c(N3CCSCC3)cc2n2c1sc1ccccc12,5.27343
O=C(Cn1cnc2ccc(Cl)cc2c1=O)NCc1ccco1,5.08298
O=C(Nc1ncc([N+](=O)[O-])s1)c1ccco1,3.68708
Cc1ccc(NC(=S)Nc2ccccc2-n2c(C)ccc2C)cc1,3.82668
Cc1ccc2nnn3c4ccccc4c(N=O)c3c2c1,5.03386
COc1ccc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc1,2.51636
O=C(OCc1ccccc1)c1coc(-c2cccnc2)n1,5.31277
[O-][n+]1nc(N[C@@H]2C[C@H]3CC[C@@H]2C3)[n+]([O-])c2ccc(Br)cc21,5.96101
O=C(/C=C/c1cccnc1)/C=C/c1cccnc1,6.04144
CC(C)(C)OC(=O)N1CCc2c(sc(NC(=O)c3ccc(Oc4ccccc4)cc3)c2C(N)=O)C1,5.1986
O=C(Nc1ccc(Br)cc1)N1CCc2c(c(-c3ccccc3)nn2C(=O)c2ccccc2)C1,4.0013
COc1cccc(-c2cc(-c3cc4c(ccc5ccccc54)oc3=O)nc(Cc3ccc(F)cc3)n2)c1,6.41012
COc1ccc2nc(Nc3nc4c(OC)cccc4s3)sc2c1,5.04307
CCc1oc2cc(OCC(=O)OC)ccc2c(=O)c1-c1ccc2c(c1)OCCO2,5.60033
O=C(NCc1ccc(-c2ccc(OC(F)(F)F)cc2)cc1)N[C@@H]1COc2nc([N+](=O)[O-])cn2C1,4.99657
Cc1nc2ccccn2c1C(=O)NCc1ccc2c(c1)OCO2,5.70619
O=C(NN1C(=O)CCSC1c1cccc(O)c1)c1ccncc1,5.02273
O=S(=O)(Nc1ccccc1)n1cnc2c(=S)[nH]cnc21,5.59554
COc1nc(C)nc(/N=C/c2ccc(Br)cc2)n1,4.0894
O=c1cc(Cc2ccccc2)[nH]c2c(-c3cccc4ccccc34)c(Cc3ccccc3)nn12,4.50951
O=C(Nc1ccccc1)Nc1ccc(Nc2c3ccccc3nc3ccc(Cl)cc23)cc1,4.54546
COC(=O)c1ccc(C(=O)Nc2nnc(-c3ccc(OC)cc3)o2)cc1,6.20831
CCCCCC1CCC(c2ccc(C(=O)Nc3nc4ccccc4n3C)cc2)CC1,5.24688
CN1CCN(c2nc(Nc3cccc(Cl)c3)nc3ccccc23)CC1,5.29835
O=C(Nc1cccc2ccccc12)N1CCc2c(c(-c3ccccc3)nn2C(=O)c2ccccc2)C1,4.31158
CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1ccc(N2CCOCC2)cc1,4.0
CCc1nc2cc(Cl)cnc2n1CCCCOc1ccccc1,5.21467
O=C(/C=C/c1ccccc1)n1c(-c2ccc(O)cc2)nc2ccccc21,4.43505
CN1CCN(c2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)o3)cc2)CC1,4.84544
